9호선,언주,서울특별시 강남구 논현동 279-165 언주역(9호선),37.5074533,127.0342367
9호선,선정릉,서울특별시 강남구 삼성동 111-114 선정릉역(9호선),37.5108416,127.0436876
9호선,삼성중앙,서울특별시 강남구 삼성동 111-147 삼성중앙역(9호선),37.511617,127.0485529
9호선,봉은사,서울특별시 강남구 삼성동 172 봉은사역(9호선),37.5147292,127.0632028
9호선,종합운동장,서울특별시 송파구 잠실동 123 종합운동장역(9호선),37.5115085,127.0768856
9호선,삼전,서울특별시 송파구 잠실동 347 삼전역(9호선),37.504006,127.0876288
9호선,석촌고분,서울특별시 송파구 삼전동 157-1 석촌고분역(9호선),37.5023874,127.0969415
9호선,석촌,서울특별시 송파구 석촌동 209 석촌역(9호선),37.5067662,127.1054591
9호선,송파나루,서울특별시 송파구 방이동 2 송파나루역(9호선),37.5109569,127.1127331
9호선,한성백제,서울특별시 송파구 방이동 88-17 한성백제역(9호선),37.5179797,127.1133264
9호선,올림픽공원(한국체대),서울특별시 송파구 방이동 89-28 올림픽공원역(9호선),37.5164494,127.1311068
9호선,둔촌오륜,서울특별시 강동구 둔촌동 227-7 둔촌오륜역(9호선),37.5185078,127.1412607
9호선,중앙보훈병원,서울특별시 강동구 둔촌동 8-1 중앙보훈병원역(9호선),37.5283506,127.1483152
