8호선,암사,서울특별시 강동구 암사동 501 암사역(8호선),37.5511435,127.1281759
8호선,천호(풍납토성),서울특별시 강동구 천호동 455 천호역(8호선),37.5384618,127.1250941
8호선,강동구청,서울특별시 강동구 성내동 319 강동구청역(8호선),37.5304447,127.1205399
8호선,몽촌토성(평화의문),서울특별시 송파구 신천동 19 몽촌토성역(8호선),37.517641,127.11274
8호선,잠실(송파구청),서울특별시 송파구 신천동 7-4 잠실역(8호선),37.5146323,127.1043307
8호선,석촌,서울특별시 송파구 석촌동 209 석촌역(8호선),37.5067662,127.1054591
8호선,송파,서울특별시 송파구 가락동 459-4 송파역(8호선),37.4997126,127.1122396
8호선,가락시장,서울특별시 송파구 가락동 184-23 가락시장역(8호선),37.4925784,127.1186574
8호선,문정,서울특별시 송파구 문정동 119-4 문정역(8호선),37.4858473,127.1224822
8호선,장지,서울특별시 송파구 장지동 201-5 장지역(8호선),37.4785871,127.1262269
8호선,복정,서울특별시 송파구 장지동 596-21 복정역(8호선),37.4701878,127.1266525
8호선,남위례,경기도 성남시 수정구 복정동 57 남위례역(8호선),37.4630395,127.1391542
8호선,산성,경기도 성남시 수정구 신흥동 7 산성역(8호선),37.4564866,127.1499344
8호선,남한산성입구(성남법원?검찰청),경기도 성남시 수정구 단대동 96 남한산성입구역(8호선),37.4515319,127.1597885
8호선,단대오거리,경기도 성남시 수정구 신흥동 2467 단대오거리역(8호선),37.44505,127.156709
8호선,신흥,경기도 성남시 수정구 신흥동 2467 신흥역(8호선),37.4407489,127.1463494
8호선,수진,경기도 성남시 수정구 수진동 2205-1 수진역(8호선),37.4374237,127.1403404
8호선,모란,경기도 성남시 수정구 수진동 4518 모란역(8호선),37.4340198,127.1295588
