6호선,응암,서울특별시 은평구 신사동 22-15 응암역(6호선),37.598472,126.915592
6호선,역촌,서울특별시 은평구 녹번동 153-31 역촌역(6호선),37.6059994,126.9229527
6호선,불광,서울특별시 은평구 대조동 13-10 불광역(6호선),37.6108571,126.9293521
6호선,독바위,서울특별시 은평구 불광동 13-33 독바위역(6호선),37.6182636,126.9329115
6호선,연신내,서울특별시 은평구 갈현동 397 연신내역(6호선),37.6245589,126.9158948
6호선,구산,서울특별시 은평구 구산동 1 구산역(6호선),37.6111396,126.9169368
6호선,새절(신사),서울특별시 은평구 신사동 337-5 새절역(6호선),37.5910797,126.9132724
6호선,증산(명지대앞),서울특별시 은평구 증산동 199-8 증산역(6호선),37.5836921,126.9092563
6호선,디지털미디어시티,서울특별시 은평구 증산동 223-25 디지털미디어시티역(6호선),37.5774117,126.9021398
6호선,월드컵경기장(성산),서울특별시 마포구 성산동 420 월드컵경기장역(6호선),37.5694438,126.899311
6호선,마포구청,서울특별시 마포구 성산동 592 마포구청역(6호선),37.563528,126.9033383
6호선,망원,서울특별시 마포구 망원동 378 망원역(6호선),37.5557572,126.909907
6호선,합정,서울특별시 마포구 합정동 414 합정역(6호선),37.5489656,126.9134767
6호선,상수,서울특별시 마포구 상수동 309-10 상수역(6호선),37.5466338,126.9226203
6호선,광흥창(서강),서울특별시 마포구 창전동 145-17 광흥창역(6호선),37.5474463,126.9319256
6호선,대흥(서강대앞),서울특별시 마포구 대흥동 128-1 대흥역(6호선),37.5477312,126.9423543
6호선,공덕,서울특별시 마포구 공덕동 439 공덕역(6호선),37.543275,126.9521875
6호선,효창공원앞,서울특별시 용산구 효창동 80 효창공원앞역(6호선),37.539289,126.961339
6호선,삼각지,서울특별시 용산구 한강로1가 228-1 삼각지역(6호선),37.5343935,126.9730142
6호선,녹사평(용산구청),서울특별시 용산구 용산동4가 4 녹사평역(6호선),37.5347919,126.9870163
6호선,이태원,서울특별시 용산구 이태원동 119-23 이태원역(6호선),37.5345603,126.9929042
6호선,한강진,서울특별시 용산구 한남동 726-494 한강진역(6호선),37.5407506,127.001835
6호선,버티고개,서울특별시 중구 신당동 366-454 버티고개역(6호선),37.5479265,127.0069676
6호선,약수,서울특별시 중구 신당동 369-2 약수역(6호선),37.5550173,127.0103572
6호선,청구,서울특별시 중구 신당동 295-2 청구역(6호선),37.5603185,127.0138535
6호선,신당,서울특별시 중구 흥인동 162-1 신당역(6호선),37.567534,127.0161118
6호선,동묘앞,서울특별시 종로구 숭인동 316-3 동묘앞역(6호선),37.5716765,127.0158422
6호선,창신,서울특별시 종로구 창신동 20-8 창신역(6호선),37.5795663,127.0146945
6호선,보문,서울특별시 성북구 보문동1가 127-1 보문역(6호선),37.5855633,127.0201782
6호선,안암(고대병원앞),서울특별시 성북구 안암동5가 146-1 안암역(6호선),37.586051,127.0293623
6호선,고려대(종암),서울특별시 성북구 종암동 29-18 고려대역(6호선),37.5903824,127.036203
6호선,월곡(동덕여대),서울특별시 성북구 하월곡동 35-1 월곡역(6호선),37.6013813,127.0411709
6호선,상월곡(한국과학기술연구원),서울특별시 성북구 상월곡동 26-1 상월곡역(6호선),37.6062263,127.0483129
6호선,돌곶이,서울특별시 성북구 석관동 349-8 돌곶이역(6호선),37.6105223,127.0572772
6호선,석계,서울특별시 노원구 월계동 25-2 석계역(6호선),37.6152323,127.066831
6호선,태릉입구,서울특별시 노원구 공릉동 616-4 태릉입구역(6호선),37.6191035,127.0751197
6호선,화랑대(서울여대입구),서울특별시 노원구 공릉동 285-2 화랑대역(6호선),37.6201696,127.0843884
6호선,봉화산(서울의료원),서울특별시 중랑구 신내동 643-1 봉화산역(6호선),37.6173363,127.0913181
6호선,신내,서울특별시 중랑구 신내동 19 신내역(6호선),37.6126681,127.1032127
