5호선,방화,서울특별시 강서구 방화동 829-15 방화역(5호선),37.5773915,126.8127355
5호선,개화산,서울특별시 강서구 방화동 846 개화산역(5호선),37.5722225,126.8059564
5호선,김포공항,서울특별시 강서구 방화동 886 김포공항역(5호선),37.5667733,126.8025118
5호선,송정,서울특별시 강서구 공항동 29-5 송정역(5호선),37.5614546,126.8121487
5호선,마곡,서울특별시 강서구 마곡동 769-3 마곡역(5호선),37.560172,126.8254285
5호선,발산,서울특별시 강서구 마곡동 727-1496 발산역(5호선),37.5764888,126.8307466
5호선,우장산,서울특별시 강서구 화곡동 1089-3 우장산역(5호선),37.5491827,126.8364006
5호선,화곡,서울특별시 강서구 화곡동 1089-54 화곡역(5호선),37.5410793,126.8408434
5호선,까치산,서울특별시 강서구 화곡동 662-5 까치산역(5호선),37.5325506,126.8463214
5호선,신정(은행정),서울특별시 양천구 신정동 1090 신정역(5호선),37.524987,126.856181
5호선,목동,서울특별시 양천구 목동 926-3 목동역(5호선),37.52606,126.8654311
5호선,오목교(목동운동장앞),서울특별시 양천구 목동 406-30 오목교역(5호선),37.5246,126.8743362
5호선,양평,서울특별시 영등포구 양평동2가 33-79 양평역(5호선),37.5251429,126.8860734
5호선,영등포구청,서울특별시 영등포구 당산동3가 556-1 영등포구청역(5호선),37.5243614,126.894287
5호선,영등포시장,서울특별시 영등포구 영등포동5가 62-1 영등포시장역(5호선),37.5225026,126.9051249
5호선,신길,서울특별시 영등포구 영등포동1가 35 신길역(5호선),37.517666,126.914663
5호선,여의도,서울특별시 영등포구 여의도동 3 여의도역(5호선),37.5217991,126.9244663
5호선,여의나루,서울특별시 영등포구 여의도동 84-4 여의나루역(5호선),37.5267506,126.9328452
5호선,마포,서울특별시 마포구 도화동 160 마포역(5호선),37.5376491,126.9501677
5호선,공덕,서울특별시 마포구 공덕동 423-29 공덕역(5호선),37.5438936,126.9509841
5호선,애오개,서울특별시 마포구 아현동 612 애오개역(5호선),37.5536193,126.9567497
5호선,충정로(경기대입구),서울특별시 서대문구 충정로3가 248-1 충정로역(5호선),37.5611255,126.9635279
5호선,서대문,서울특별시 종로구 평동 210 서대문역(5호선),37.5661698,126.9669625
5호선,광화문(세종문화회관),서울특별시 종로구 세종로 1-68 5호선 광화문역(5호선),37.571619,126.976754
5호선,종로3가(탑골공원),서울특별시 종로구 돈의동 39-1 5호선 종로3가역(5호선),37.570436,126.992148
5호선,을지로4가,서울특별시 중구 주교동 191 을지로4가역(5호선),37.5666082,126.9952032
5호선,동대문역사문화공원(DDP),서울특별시 중구 광희동1가 235-6 동대문역사문화공원역(5호선),37.5645651,127.0062216
5호선,청구,서울특별시 중구 신당동 295-2 청구역(5호선),37.5603185,127.0138535
5호선,신금호,서울특별시 성동구 금호동2가 223-1 신금호역(5호선),37.5548998,127.0199234
5호선,행당,서울특별시 성동구 행당동 317-241 행당역(5호선),37.558759,127.0333532
5호선,왕십리(성동구청),서울특별시 성동구 행당동 192 왕십리역(5호선),37.5619089,127.0372219
5호선,마장,서울특별시 성동구 마장동 804 마장역(5호선),37.5660505,127.0429223
5호선,답십리,서울특별시 성동구 용답동 99 답십리역(5호선),37.567072,127.052382
5호선,장한평,서울특별시 동대문구 장안동 472-3 장한평역(5호선),37.5614617,127.0644188
5호선,군자(능동),서울특별시 광진구 능동 275-5 군자(능동)역(5호선),37.5545075,127.0777068
5호선,아차산(어린이대공원후문),서울특별시 광진구 능동 256-16 5호선 아차산역(5호선),37.5528109,127.0889706
5호선,광나루(장신대),서울특별시 광진구 광장동 237 광나루역(5호선),37.5451442,127.103499
5호선,천호(풍납토성),서울특별시 강동구 천호동 455 천호역(5호선),37.5384618,127.1250941
5호선,강동,서울특별시 강동구 천호동 447 강동역(5호선),37.5356924,127.1340676
5호선,길동,서울특별시 강동구 길동 378 길동역(5호선),37.5383746,127.1402046
5호선,굽은다리(강동구민회관앞),서울특별시 강동구 명일동 345-12 굽은다리역(5호선),37.545539,127.142906
5호선,명일,서울특별시 강동구 명일동 312 명일역(5호선),37.5513169,127.1439955
5호선,고덕,서울특별시 강동구 고덕동 310 고덕역(5호선),37.5555393,127.1535638
5호선,상일동,서울특별시 강동구 상일동 148 상일동역(5호선),37.5528183,127.1568023
5호선,둔촌동,서울특별시 강동구 둔촌동 416 둔촌동역(5호선),37.5277926,127.1362463
5호선,올림픽공원(한국체대),서울특별시 송파구 방이동 89-28 올림픽공원역(5호선),37.5164494,127.1311068
5호선,방이,서울특별시 송파구 방이동 217-2 방이역(5호선),37.50828,127.1256705
5호선,오금,서울특별시 송파구 오금동 44-2 오금역(5호선),37.5032462,127.1263422
5호선,개롱,서울특별시 송파구 가락동 165-2 개롱역(5호선),37.4985972,127.1336117
5호선,거여,서울특별시 송파구 거여동 20-14 거여역(5호선),37.4942493,127.1419784
5호선,마천,서울특별시 송파구 마천동 307-4 마천역(5호선),37.4943115,127.1518299
5호선,강일,서울특별시 강동구 상일동 산73 강일역(5호선),37.5560307,127.1763554
5호선,미사,경기도 하남시 망월동 1122 미사역(5호선),37.563038,127.192853
5호선,하남풍산,경기도 하남시 덕풍동 727-3 하남풍산역(5호선),37.5461477,127.2023877
5호선,하남시청(덕풍?신장),경기도 하남시 덕풍동 405-1 하남시청(덕풍신장)역(5호선),37.5419669,127.2062976
5호선,하남검단산,경기도 하남시 창우동 526 하남검단산역(5호선),37.5395044,127.2246603
