4호선,당고개,서울특별시 노원구 상계동 111 당고개역(4호선),37.6705563,127.0793058
4호선,상계,서울특별시 노원구 상계동 156-203 상계역(4호선),37.6610953,127.0735256
4호선,노원,서울특별시 노원구 상계동 602-5 노원역(4호선),37.6558674,127.0619911
4호선,창동,서울특별시 도봉구 창동 135-1 창동역(4호선),37.65276,127.047945
4호선,쌍문,서울특별시 도봉구 창동 703-4 쌍문역(4호선),37.6488107,127.034866
4호선,수유(강북구청),서울특별시 강북구 수유동 140 수유역(4호선),37.6397753,127.0272077
4호선,미아(서울사이버대학),서울특별시 강북구 미아동 194-1 미아역(4호선),37.626453,127.026119
4호선,미아사거리 ,서울특별시 강북구 미아동 66-1 미아사거리역(4호선),37.6151041,127.0300461
4호선,길음,서울특별시 성북구 길음동 877-66 길음역(4호선),37.6032254,127.0249647
4호선,성신여대입구(돈암),서울특별시 성북구 동선동4가 1 성신여대입구역(4호선),37.5930902,127.0163918
4호선,한성대입구(삼선교),서울특별시 성북구 삼선동1가 14 한성대입구역(4호선),37.5880209,127.0057966
4호선,혜화,서울특별시 종로구 명륜4가 96-5 혜화역(4호선),37.581893,127.0019528
4호선,동대문,서울특별시 종로구 종로6가 287-1 동대문역(4호선),37.5703848,127.009529
4호선,동대문역사문화공원(DDP),서울특별시 중구 광희동2가 9 동대문역사문화공원역(4호선),37.5644784,127.0071588
4호선,충무로,서울특별시 중구 필동2가 16-2 충무로역(4호선),37.5611591,126.994398
4호선,명동,서울특별시 중구 충무로2가 109-2 명동역(4호선),37.5608222,126.9853555
4호선,회현(남대문시장),서울특별시 중구 남창동 64-1 회현역(4호선),37.5597301,126.9784697
4호선,서울,서울특별시 용산구 동자동 14-151 서울역 (4호선),37.5530656,126.9727965
4호선,숙대입구(갈월),서울특별시 용산구 갈월동 16-7 숙대입구역(4호선),37.5455275,126.9719697
4호선,삼각지,서울특별시 용산구 한강로1가 228-1 삼각지역(4호선),37.5343935,126.9730142
4호선,신용산,서울특별시 용산구 한강로2가 181 신용산역(4호선),37.5293642,126.9682985
4호선,이촌(국립중앙박물관),서울특별시 용산구 용산동5가 17-112 이촌역(4호선),37.5224811,126.9736707
4호선,동작(현충원),서울특별시 동작구 동작동 327-1 동작역(4호선),37.5028909,126.9803302
4호선,총신대입구(이수),서울특별시 동작구 사당동 736-1 총신대입구(이수)역(4호선),37.4875138,126.9821618
4호선,사당,서울특별시 동작구 사당동 588-44 사당역(4호선),37.4766773,126.9816398
4호선,남태령,서울특별시 서초구 방배동 2909 남태령역(4호선),37.4643638,126.9892695
