3호선,지축,경기도 고양시 덕양구 지축동 818-64 지축역(3호선),37.6487977,126.9108511
3호선,구파발,서울특별시 은평구 진관동 67-26 구파발역(3호선),37.6365006,126.9188453
3호선,연신내,서울특별시 은평구 갈현동 397 연신내역(3호선),37.6188881,126.920832
3호선,불광,서울특별시 은평구 대조동 13-10 불광역(3호선),37.6101683,126.9299702
3호선,녹번,서울특별시 은평구 녹번동 55 녹번역(3호선),37.6007017,126.9360048
3호선,홍제,서울특별시 서대문구 홍제동 161-1 홍제역(3호선),37.5872664,126.9458373
3호선,무악재,서울특별시 서대문구 홍제동 26-1 무악재역(3호선),37.5816646,126.9517492
3호선,독립문,서울특별시 서대문구 현저동 101 독립문역(3호선),37.5743009,126.9559178
3호선,경복궁(정부서울청사),서울특별시 종로구 적선동 81-1 경복궁역(3호선),37.5758199,126.9730579
3호선,안국,서울특별시 종로구 안국동 73-1 안국역(3호선),37.5777155,126.9840735
3호선,종로3가,서울특별시 종로구 묘동 20-5 종로3가역(3호선),37.570436,126.992148
3호선,을지로3가,서울특별시 중구 을지로3가 282-8 을지로3가역(3호선),37.5664121,126.9941848
3호선,충무로,서울특별시 중구 필동2가 16-2 충무로역(3호선),37.5611591,126.994398
3호선,동대입구,서울특별시 중구 장충동2가 199-3 동대입구역(3호선),37.5592266,127.005275
3호선,약수,서울특별시 중구 신당동 369-44 약수역(3호선),37.554216,127.0105627
3호선,금호,서울특별시 성동구 금호동4가 1470 금호역(3호선),37.548264,127.016616
3호선,옥수,서울특별시 성동구 옥수동 168-1 옥수역(3호선),37.5398948,127.0172208
3호선,압구정,서울특별시 강남구 신사동 668 압구정역(3호선),37.524124,127.022883
3호선,신사,서울특별시 강남구 신사동 667 신사역(3호선),37.5163915,127.0203073
3호선,잠원,서울특별시 서초구 잠원동 100-1 잠원역(3호선),37.5140695,127.0076626
3호선,고속터미널,서울특별시 서초구 반포동 19-11 고속터미널역(3호선),37.5041299,127.0030692
3호선,교대(법원 검찰청),서울특별시 서초구 서초동 1748-4 교대역(3호선),37.4948466,127.0172856
3호선,남부터미널(예술의전당),서울특별시 서초구 서초동 1748-30 남부터미널역(3호선),37.4866605,127.0152184
3호선,양재(서초구청),서울특별시 서초구 서초동 1366-9 양재역(3호선),37.4847605,127.033371
3호선,매봉,서울특별시 강남구 도곡동 179-2 매봉역(3호선),37.4873542,127.0481879
3호선,도곡,서울특별시 강남구 도곡동 339-2 도곡역(3호선),37.4908245,127.0553064
3호선,대치,서울특별시 강남구 대치동 317-3 대치역(3호선),37.508472,127.063976
3호선,학여울,서울특별시 강남구 대치동 514-3 학여울역(3호선),37.4966789,127.0717054
3호선,대청,서울특별시 강남구 일원동 700-9 대청역(3호선),37.4935451,127.0795449
3호선,일원,서울특별시 강남구 일원동 717 일원역(3호선),37.4839534,127.0844127
3호선,수서,서울특별시 강남구 수서동 728 수서역(3호선),37.4873499,127.1018416
3호선,가락시장,서울특별시 송파구 가락동 184-23 가락시장역(3호선),37.4928982,127.1180582
3호선,경찰병원,서울특별시 송파구 가락동 10-15 경찰병원역(3호선),37.4983224,127.1256757
3호선,오금,서울특별시 송파구 오금동 44-2 오금역(3호선),37.5022335,127.128354
